video,class,actual,prediction,confidence,above_threshold,result_type
Scenes 001-020__201E-2-_20230728112604212.mp4,Time Stick,0.0,1,0.7159498333930969,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,TimeSpear,0.0,1,0.5627363324165344,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Boastful Loki Armor,0.0,1,0.7361396551132202,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Sylvie's horned headpiece,0.0,1,0.8527030944824219,True,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Loki's dagger,0.0,1,0.5852517485618591,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Uniform,0.0,1,0.7173011302947998,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Prisoner Uniform,0.0,1,0.7118090391159058,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Loki's Variant uniform,0.0,1,0.7094431519508362,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Sylvie's machete,0.0,1,0.6215018630027771,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Collar,0.0,1,0.6450515389442444,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TemPad,0.0,1,0.6889876127243042,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__106D-5-_20230815151758589.mp4,TVA Monitor,0.0,1,0.6177024841308594,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Loki's Armor,1.0,1,0.689484715461731,False,TP
Scenes 001-020__106D-5-_20230815151758589.mp4,Aligator Loki Plushie,0.0,1,0.6926017999649048,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 001-020__106D-5-_20230815151758589.mp4,TimeSpear,0.0,1,0.6319493651390076,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__106D-5-_20230815151758589.mp4,Boastful Loki Armor,0.0,1,0.6718180775642395,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Sylvie's horned headpiece,0.0,1,0.6573536396026611,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Loki's dagger,0.0,1,0.5915355682373047,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__106D-5-_20230815151758589.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__106D-5-_20230815151758589.mp4,TVA Prisoner Uniform,0.0,1,0.6087249517440796,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Loki's Variant uniform,0.0,1,0.8274597525596619,True,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Sylvie's machete,0.0,1,0.7459285855293274,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,TVA Collar,0.0,1,0.6084121465682983,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Ravonna Renslayer's Uniform,0.0,1,0.6406053304672241,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,TemPad,0.0,1,0.6422277688980103,False,FP
Scenes 001-020__106D-5-_20230815151758589.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TemPad,0.0,1,0.6411771774291992,False,FP
Scenes 001-020__211J-2-_20230815190510721.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Loki's Armor,0.0,1,0.7219395041465759,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Aligator Loki Plushie,0.0,1,0.6549748182296753,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Time Stick,0.0,1,0.6282854676246643,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,TimeSpear,0.0,1,0.8546778559684753,True,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Sylvie's Armor,1.0,1,0.613932192325592,False,TP
Scenes 001-020__303L-1-_20230815223024888.mp4,Boastful Loki Armor,0.0,1,0.6441159844398499,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Sylvie's horned headpiece,1.0,1,0.8040156364440918,True,TP
Scenes 001-020__303L-1-_20230815223024888.mp4,Loki's dagger,0.0,1,0.6889110803604126,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Kid Loki Armor,0.0,1,0.4529115557670593,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Prisoner Uniform,0.0,1,0.8841022849082947,True,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Loki's Variant uniform,1.0,1,0.7550515532493591,False,TP
Scenes 001-020__303L-1-_20230815223024888.mp4,Sylvie's machete,0.0,1,0.6897911429405212,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Collar,0.0,1,0.7302254438400269,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,TemPad,0.0,1,0.7426914572715759,False,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Loki's Armor,0.0,1,0.7345877885818481,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Aligator Loki Plushie,0.0,1,0.6519199013710022,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Time Stick,0.0,1,0.7600417733192444,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Sylvie's Armor,0.0,1,0.6015454530715942,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Boastful Loki Armor,0.0,1,0.7775735855102539,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Sylvie's horned headpiece,0.0,1,0.7343001961708069,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Kid Loki Armor,0.0,1,0.6748660802841187,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Prisoner Uniform,0.0,1,0.6037574410438538,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Loki's Variant uniform,0.0,1,0.8182669281959534,True,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Sylvie's machete,0.0,1,0.7170367240905762,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Collar,0.0,1,0.5391988158226013,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Ravonna Renslayer's Uniform,1.0,1,0.8364633917808533,True,TP
Scenes 001-020__211-1-_20230815190444533.mp4,TemPad,0.0,1,0.712978720664978,False,FP
Scenes 001-020__211-1-_20230815190444533.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Armor,0.0,1,0.687586784362793,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,Aligator Loki Plushie,0.0,1,0.6998884677886963,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,Time Stick,0.0,1,0.564106285572052,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Boastful Loki Armor,0.0,1,0.6906327605247498,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's horned headpiece,0.0,1,0.6072885990142822,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Kid Loki Armor,0.0,1,0.6651183366775513,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Prisoner Uniform,0.0,1,0.749309778213501,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Variant uniform,0.0,1,0.6636864542961121,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's machete,0.0,1,0.7575295567512512,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Collar,0.0,1,0.6897454261779785,False,FP
Scenes 001-020__220C-2-_20230815190657799.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TemPad,1.0,0,0.0,False,FN
Scenes 001-020__220C-2-_20230815190657799.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Loki's Armor,0.0,1,0.6926743388175964,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Aligator Loki Plushie,0.0,1,0.5999622941017151,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Time Stick,0.0,1,0.6416972875595093,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,TimeSpear,0.0,1,0.8479610681533813,True,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Sylvie's Armor,0.0,1,0.5826923251152039,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Boastful Loki Armor,0.0,1,0.6936029195785522,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Loki's dagger,0.0,1,0.6210362911224365,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,TVA Prisoner Uniform,0.0,1,0.6555003523826599,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Loki's Variant uniform,0.0,1,0.6016693115234375,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Sylvie's machete,0.0,1,0.6262367367744446,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,TVA Collar,0.0,1,0.6502194404602051,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,TemPad,0.0,1,0.7416483163833618,False,FP
Scenes 021-040__137E-1-_20230815175038515.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__222-2-_20230815185458410.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 021-040__222-2-_20230815185458410.mp4,Loki's Armor,0.0,1,0.758150577545166,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Aligator Loki Plushie,0.0,1,0.5603110194206238,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Time Stick,0.0,1,0.7511175870895386,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,TimeSpear,0.0,1,0.7245936393737793,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Sylvie's Armor,0.0,1,0.6937065124511719,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Boastful Loki Armor,0.0,1,0.7174252867698669,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Sylvie's horned headpiece,0.0,1,0.6312772035598755,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 021-040__222-2-_20230815185458410.mp4,TVA Uniform,1.0,1,0.6894583702087402,False,TP
Scenes 021-040__222-2-_20230815185458410.mp4,Kid Loki Armor,0.0,1,0.6086068153381348,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,TVA Prisoner Uniform,0.0,1,0.5894961953163147,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Loki's Variant uniform,0.0,1,0.5602481961250305,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Sylvie's machete,0.0,1,0.7567087411880493,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,TVA Collar,0.0,1,0.7598392367362976,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Ravonna Renslayer's Uniform,0.0,1,0.6288650035858154,False,FP
Scenes 021-040__222-2-_20230815185458410.mp4,TemPad,0.0,1,0.8267585039138794,True,FP
Scenes 021-040__222-2-_20230815185458410.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,TVA Monitor,0.0,1,0.6179883480072021,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Loki's Armor,0.0,1,0.655089795589447,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Time Stick,0.0,1,0.7851962447166443,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,TimeSpear,0.0,1,0.6410173177719116,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Sylvie's Armor,0.0,1,0.5952240228652954,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Boastful Loki Armor,0.0,1,0.6931144595146179,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Sylvie's horned headpiece,0.0,1,0.7520924210548401,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Loki's dagger,0.0,1,0.7346405982971191,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,TVA Prisoner Uniform,1.0,1,0.9683164358139038,True,TP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Loki's Variant uniform,0.0,1,0.6795250177383423,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Sylvie's machete,0.0,1,0.7141001224517822,False,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,TVA Collar,1.0,1,0.9722591638565063,True,TP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,TemPad,0.0,1,0.8403160572052002,True,FP
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 021-040__235E-1-_20230815192718146.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__226A-1-_20230815185254846.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 021-040__226A-1-_20230815185254846.mp4,Loki's Armor,0.0,1,0.7024173736572266,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,Aligator Loki Plushie,0.0,1,0.6329818367958069,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,Time Stick,0.0,1,0.664752185344696,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,TimeSpear,0.0,1,0.6636388301849365,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 021-040__226A-1-_20230815185254846.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__226A-1-_20230815185254846.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 021-040__226A-1-_20230815185254846.mp4,Loki's dagger,0.0,1,0.7710810899734497,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 021-040__226A-1-_20230815185254846.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__226A-1-_20230815185254846.mp4,TVA Prisoner Uniform,0.0,1,0.7576028108596802,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,Loki's Variant uniform,0.0,1,0.6099764704704285,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,Sylvie's machete,0.0,1,0.834409236907959,True,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,TVA Collar,0.0,1,0.6849038600921631,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,Ravonna Renslayer's Uniform,0.0,1,0.6069937348365784,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,TemPad,0.0,1,0.772277295589447,False,FP
Scenes 021-040__226A-1-_20230815185254846.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Time Stick,0.0,1,0.6357174515724182,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,TimeSpear,0.0,1,0.7266484498977661,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,Sylvie's Armor,1.0,1,0.7014535665512085,False,TP
Scenes 001-020__317-9-_20230815232900331.mp4,Boastful Loki Armor,0.0,1,0.6652313470840454,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,Sylvie's horned headpiece,0.0,1,0.6053308248519897,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Uniform,0.0,1,0.6263080835342407,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,Kid Loki Armor,0.0,1,0.5887282490730286,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Prisoner Uniform,0.0,1,0.7143759727478027,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,Loki's Variant uniform,0.0,1,0.6894628405570984,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,Sylvie's machete,0.0,1,0.6789588332176208,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Collar,0.0,1,0.6236422061920166,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,Ravonna Renslayer's Uniform,0.0,1,0.6306098699569702,False,FP
Scenes 001-020__317-9-_20230815232900331.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Time Stick,0.0,1,0.665136992931366,False,FP
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Uniform,1.0,1,0.7282832860946655,False,TP
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Prisoner Uniform,0.0,1,0.6437291502952576,False,FP
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's Variant uniform,0.0,1,0.707229733467102,False,FP
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's machete,0.0,1,0.6073380708694458,False,FP
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TemPad,1.0,1,0.9284252524375916,True,TP
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Loki's Armor,0.0,1,0.6343895196914673,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Aligator Loki Plushie,0.0,1,0.6531593799591064,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Time Stick,0.0,1,0.7631866931915283,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,TimeSpear,1.0,1,0.7759890556335449,False,TP
Scenes 001-020__504K-1-_20230816050602143.mp4,Sylvie's Armor,1.0,1,0.6703493595123291,False,TP
Scenes 001-020__504K-1-_20230816050602143.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Sylvie's horned headpiece,0.0,1,0.6451998353004456,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Uniform,0.0,1,0.611691415309906,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Prisoner Uniform,0.0,1,0.6101447343826294,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Loki's Variant uniform,0.0,1,0.8003050088882446,True,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Sylvie's machete,0.0,1,0.7184954881668091,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Collar,0.0,1,0.704607367515564,False,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Ravonna Renslayer's Uniform,1.0,1,0.7301161289215088,False,TP
Scenes 001-020__504K-1-_20230816050602143.mp4,TemPad,1.0,1,0.8731653094291687,True,TP
Scenes 001-020__504K-1-_20230816050602143.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Time Stick,1.0,1,0.6590580940246582,False,TP
Scenes 041-060__254B-3-_20230815193228103.mp4,TimeSpear,0.0,1,0.6474292278289795,False,FP
Scenes 041-060__254B-3-_20230815193228103.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Boastful Loki Armor,0.0,1,0.594783365726471,False,FP
Scenes 041-060__254B-3-_20230815193228103.mp4,Sylvie's horned headpiece,0.0,1,0.6206806898117065,False,FP
Scenes 041-060__254B-3-_20230815193228103.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,TVA Uniform,1.0,0,0.0,False,FN
Scenes 041-060__254B-3-_20230815193228103.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
