video,frame,owl_label,embedding_shape,embedding_norm
Scenes 001-020__106E-1- mos_20230727162142209.mp4,34,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,33,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,129,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,18,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,107,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,5,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,77,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,78,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,15,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,144,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,21,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,115,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,148,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,138,Brown jacket,"(2048,)",0.9999998807907104
Scenes 001-020__106E-1- mos_20230727162142209.mp4,67,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,63,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,119,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,84,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,140,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,162,Horned helmet,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,0,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,130,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,159,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,91,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,145,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,79,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,142,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,158,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,20,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,98,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,59,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,143,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,97,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,75,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,45,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,60,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,147,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,108,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,87,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,44,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,0,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,7,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,28,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,136,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,6,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,43,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,76,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,1,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,111,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,132,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,24,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,72,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,57,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,72,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,67,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,139,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,122,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,135,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,131,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,98,Dark coat,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,80,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,119,Dark hooded tunic,"(2048,)",1.0000001192092896
Scenes 001-020__106E-1- mos_20230727162142209.mp4,74,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,113,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,50,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,107,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,12,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,40,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,69,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,64,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,59,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__106E-1- mos_20230727162142209.mp4,78,Brown jacket,"(2048,)",1.0
Scenes 001-020__106E-1- mos_20230727162142209.mp4,88,Brown jacket,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,22,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,26,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,38,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,11,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,104,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,84,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,53,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,50,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,48,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,40,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,103,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,85,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,49,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,9,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,90,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,39,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,47,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,87,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,36,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,41,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,105,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,10,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,102,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,107,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,37,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,52,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,24,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,27,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,13,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,86,Handheld Device,"(2048,)",0.9999998807907104
Scenes 001-020__106F-1- mos_20230727161814055.mp4,89,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,88,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,83,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,14,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,12,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,25,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,110,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,109,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,106,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,35,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,23,Handheld Device,"(2048,)",1.0
Scenes 001-020__106F-1- mos_20230727161814055.mp4,108,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__106F-1- mos_20230727161814055.mp4,51,Handheld Device,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,69,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,121,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,65,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,73,Black quilted jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,70,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,101,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,61,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,57,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,105,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,68,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,58,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,54,Black quilted jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,106,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,108,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,54,Dark coat,"(2048,)",1.0000001192092896
Scenes 001-020__306C-1-_20230815201919138.mp4,38,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,6,Wooden spear,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,92,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,18,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,64,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,103,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,49,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,90,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,105,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,91,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,116,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,99,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,52,Black quilted jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,3,Cane,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,16,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,77,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,97,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,103,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,104,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,55,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,89,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,65,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,44,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,102,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,68,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,19,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,71,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,5,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,62,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,46,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,63,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,16,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,118,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,107,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,86,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,106,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,60,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,85,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,52,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,110,Dark coat,"(2048,)",0.9999998807907104
Scenes 001-020__306C-1-_20230815201919138.mp4,63,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,79,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,63,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,93,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,48,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,86,Black quilted jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,62,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,114,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,123,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,43,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,1,Handheld Device,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,90,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,102,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,109,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,40,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,96,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,58,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,64,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,18,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,46,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,87,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,122,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,113,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,78,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,57,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,88,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,92,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,25,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,95,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,59,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,122,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,48,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,100,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,53,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,39,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,5,Cane,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,47,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,113,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,108,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,107,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,81,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,84,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,123,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,53,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,73,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,62,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,98,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,115,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,17,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,73,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,110,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,104,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,83,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,40,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,77,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,96,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,42,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,97,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,84,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,93,Brown jacket,"(2048,)",1.0000001192092896
Scenes 001-020__306C-1-_20230815201919138.mp4,19,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,75,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,124,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,82,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,63,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,74,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,78,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,85,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,89,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,70,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,7,Handheld Device,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,51,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,41,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,76,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,75,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,94,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,120,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,55,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,14,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,67,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,86,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,74,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,99,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,95,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,88,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,51,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,83,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,64,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,76,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,85,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,60,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,73,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,17,Dark coat,"(2048,)",1.0000001192092896
Scenes 001-020__306C-1-_20230815201919138.mp4,71,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,87,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,86,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,7,Handheld Device,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,91,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,114,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,117,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,12,Handheld Device,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,17,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,82,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,61,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,116,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,47,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,64,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,94,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,121,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,68,Dark coat,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,69,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,112,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,118,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,117,Brown jacket,"(2048,)",1.0
Scenes 001-020__306C-1-_20230815201919138.mp4,80,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,15,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,111,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__306C-1-_20230815201919138.mp4,56,Dark coat,"(2048,)",1.0
